item_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
2659,2.1869203338820187,4.598923283983849,0.00013691305,0.4755287702880714,0.6895859411908507,9.441331289689187e-05
2660,1.5232107437061926,5.2459770114942526,9.3796254e-05,0.29035787621042675,0.5388486579833216,5.054198563350231e-05
2661,3.2667199291943487,7.321656050955414,8.102818e-05,0.44617227393085057,0.6679612817602908,5.412368570331594e-05
2662,2.8905532914950736,7.426795580110498,9.848606e-05,0.38920598531568407,0.6238637554111347,6.144188316562868e-05
2663,0.9992603349075503,2.8993808049535605,5.6534198e-05,0.344646116577831,0.5870656833590523,3.318928754572349e-05
2664,2.260773398594112,3.9570063694267517,0.00016654973,0.5713342834274053,0.755866577794921,0.00012588937119063057
2665,1.337881777700646,4.0503685503685505,2.0423466e-05,0.3303111213370718,0.5747269972230918,1.1737917105954875e-05
2666,3.0775735106525026,7.680170575692964,6.1016664e-05,0.4007168174614169,0.6330219723369931,3.862488924626948e-05
2667,1.9163199405974984,1.459660297239915,6.64431e-05,1.3128533702129772,1.14579813676449,7.613037910178205e-05
2668,6.905945324204362,12.416135881104035,0.00038390976,0.5562072926984019,0.7457930629192,0.00028631723773714097
2669,12.06803223737262,11.458067940552016,0.00031090257,1.0532344807157092,1.0262721280029528,0.0003190706432164737
2670,3.6640742337462244,6.725583864118896,6.4167754e-05,0.544796453032743,0.738103280735659,4.7362429978941556e-05
2671,0.8992573542432627,2.1570820021299255,4.07187e-05,0.4168860309229443,0.6456671208315817,2.6290725723757135e-05
2672,5.7825395943360585,9.072668112798265,0.0001688878,0.637358219483305,0.7983471797929175,0.00013483109600728792
2673,10.187796888384925,21.134819532908704,0.00042024703,0.4820385086573208,0.6942899312659812,0.0002917732815587012
2674,1.0376474413758825,1.5597450876261285,2.8531736e-05,0.6652673245184837,0.8156392122246721,2.3271603050815513e-05
2675,96.01558998462701,60.88535031847134,0.00020423466,1.576990022762469,1.2557826335646105,0.00025647433981115054
2676,5.058311739936026,7.839171974522293,0.00021677901,0.6452609735283007,0.803281378800916,0.00017413454047512667
2677,1.489293644895636,2.2734997344662773,4.3607884e-05,0.6550665576590708,0.8093618212264962,3.52945567668863e-05
2678,6.465460826820609,15.36836518046709,0.00017654592,0.42069932298577145,0.6486133848339637,0.00011451004446309058
2679,6.650489913794628,5.711195928753181,0.000310668,1.1644653758615677,1.0791039689768396,0.0003352430655745607
2680,0.9027128740334883,1.3328025477707006,2.599449e-05,0.677304283026321,0.8229849834755923,2.139307491329589e-05
2681,1.7636541636940442,7.31442869057548,9.561324e-05,0.24111987939215038,0.4910395904528986,4.694988748457467e-05
2682,0.920203603379058,1.5671641791044777,2.4854095e-05,0.587177537394256,0.7662751055556066,1.9045073955755194e-05
2683,3.9915581553054125,5.397406559877956,0.000119798926,0.7395326090454205,0.8599608183198932,0.00010302238233350331
2684,2.2047455964641345,4.519354838709678,7.873646e-05,0.4878452069263966,0.6984591662555489,5.4994203920725516e-05
2685,3.4742288599189872,5.098195329087049,0.00022438528,0.6814624853812985,0.8255074108578908,0.00018523171118072578
2686,4.0892723501214885,8.768072289156626,0.00035796443,0.46638214367582764,0.6829217698066358,0.00024446169888629765
2687,4.995998127605312,9.308386411889597,3.846792e-05,0.5367201044881341,0.7326118375293523,2.818205266670869e-05
2688,3.442175339651199,7.3354564755838645,0.00019393557,0.4692516888497003,0.6850194806351863,0.00013284964452565622
2689,2.8331644777209677,4.039830058417419,0.00011959702,0.7013078364070702,0.8374412435550749,0.00010015547552636528
2690,1.5184158173433162,2.905707196029777,5.8201145e-05,0.5225632573777595,0.7228853694589202,4.2072756418369035e-05
2691,1.4929159623667854,2.2868547099521024,2.7173082e-06,0.6528250158918291,0.8079758758105523,2.1955195005554715e-06
2692,9.522465435495366,22.456605859590933,0.00027233647,0.424038498739935,0.6511823851579026,0.00017734071480518933
2693,12.1485886394477,29.739082365948036,0.00022516008,0.40850583383696215,0.6391446110521172,0.00014390985287740356
2694,0.41086336969035314,1.612289685442575,5.6864315e-05,0.25483222611919815,0.5048090986889976,2.8705623810232125e-05
2695,16.474825834275748,1.7678774120317822,1.0831038e-06,9.318986555375238,3.0527015175701733,3.306392691162669e-06
2696,3.0905708915389343,7.8747346072186835,0.00014586706,0.39246667293470966,0.6264716058487485,9.138157098845283e-05
2697,2.6178051933510806,6.2491389207807115,5.314848e-05,0.41890654481146267,0.6472299010486634,3.439928559337562e-05
2698,3.3835866447852356,3.8517165814463112,0.00011471624,0.8784619982383819,0.9372630357793813,0.00010751929154761382
2699,4.079164797455926,6.170382165605096,0.0001317649,0.6610878691102764,0.8130731019473442,0.00010713449620538946
2700,7.567551237492262,15.314984709480122,0.00016107419,0.49412724733625596,0.7029418520306328,0.00011322578889615892
2701,1.0956398463499106,3.726645435244161,0.000104136205,0.29400163374494115,0.5422191750066951,5.646464703029595e-05
2702,1.6532877750367219,3.0731504571903576,5.2578278e-05,0.5379781426478702,0.7334699330223907,3.856458602345423e-05
2703,12.598313290066523,11.791932059447984,7.760698e-05,1.0683841482933618,1.0336266967785621,8.021664553210452e-05
2704,11.085322208598722,11.467924528301888,0.00014992667,0.9666371784398359,0.9831770839680082,0.00014740446176767698
2705,12.083590264395387,20.93895966029724,0.00021553495,0.5770864675434335,0.7596620745722623,0.00016373372745527392
2706,5.754678799484337,5.940724478594951,0.00023792818,0.9686829982132725,0.9842169467212362,0.00023417294642387755
2707,1.2235447494012224,2.8099787685774946,3.357622e-05,0.4354284676750856,0.659870038473551,2.2155941399091867e-05
2708,0.9381744509878889,2.1013268998793726,3.908995e-05,0.4464676348271871,0.6681823365124127,2.6119215003788704e-05
2709,146.40017917434994,83.77707006369427,0.00092338544,1.7474970067948712,1.3219292745055884,0.0012206502397397478
2710,6.14652224792369,7.466903073286052,3.25204e-05,0.823168881073839,0.9072865484916213,2.9505319870793183e-05
2711,8.744944464600815,9.274821722435545,0.00026773673,0.9428692783869935,0.9710145613671267,0.00025997626360379323
